Estado,Ciudad,Tipo,Canal,día,mes,año,dia_semana,Precio_lag1,Precio_mean7,Precio_sugerido
Sonora,San Luis Río Colorado,Ultrapasteurizada,Tiendas,2,8,2025,5,0.0,0.0,0.0
Tabasco,Villahermosa,Ultrapasteurizada,Autoservicios,2,8,2025,5,29.13,29.13,29.11833389936626
Tabasco,Villahermosa,Ultrapasteurizada,Tiendas,2,8,2025,5,27.17,27.032857142857146,27.088733118876622
Tamaulipas,Cd. Victoria,Pasteurizada,Autoservicios,2,8,2025,5,27.76,27.588571428571424,27.645555329452623
Tamaulipas,Cd. Victoria,Pasteurizada,Tiendas,2,8,2025,5,29.67,29.67000000000001,29.663832892492604
Tamaulipas,Cd. Victoria,Ultrapasteurizada,Autoservicios,2,8,2025,5,33.67,33.59285714285714,33.63433771470886
Tamaulipas,Cd. Victoria,Ultrapasteurizada,Tiendas,2,8,2025,5,32.67,32.67000000000001,32.71122712887338
Tamaulipas,Matamoros,Pasteurizada,Autoservicios,2,8,2025,5,29.4,29.344285714285718,29.419197461037108
Tamaulipas,Matamoros,Pasteurizada,Tiendas,2,8,2025,5,30.5,30.5,30.468296453908298
Tamaulipas,Matamoros,Ultrapasteurizada,Autoservicios,2,8,2025,5,36.13,36.13,36.12917439941089
Tamaulipas,Matamoros,Ultrapasteurizada,Tiendas,2,8,2025,5,38.0,38.0,37.99896551724137
Tamaulipas,Nuevo Laredo,Pasteurizada,Autoservicios,2,8,2025,5,27.03,26.981428571428573,26.99062238045688
Tamaulipas,Nuevo Laredo,Pasteurizada,Tiendas,2,8,2025,5,28.13,28.13,28.134848098843857
Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Autoservicios,2,8,2025,5,33.13,33.01142857142857,33.09643363516829
Tamaulipas,Nuevo Laredo,Ultrapasteurizada,Tiendas,2,8,2025,5,32.5,32.5,32.477421533516406
Tamaulipas,Reynosa,Pasteurizada,Autoservicios,2,8,2025,5,28.83,28.82999999999999,28.8399692691732
Tamaulipas,Reynosa,Pasteurizada,Tiendas,2,8,2025,5,29.63,29.63,29.635898993752416
Tamaulipas,Reynosa,Ultrapasteurizada,Autoservicios,2,8,2025,5,27.81,27.81,27.822537742940025
Tamaulipas,Tampico,Pasteurizada,Autoservicios,2,8,2025,5,18.95,18.95,18.89310538327826
Tamaulipas,Tampico,Pasteurizada,Tiendas,2,8,2025,5,18.05,18.05,18.049005622188993
Tamaulipas,Tampico,Ultrapasteurizada,Autoservicios,2,8,2025,5,27.25,26.571428571428573,26.951306777990034
Tamaulipas,Tampico,Ultrapasteurizada,Tiendas,2,8,2025,5,23.35,23.328571428571426,23.338611912017193
Tlaxcala,Tlaxcala,Pasteurizada,Autoservicios,2,8,2025,5,27.5,27.357142857142858,27.47380848860608
Tlaxcala,Tlaxcala,Pasteurizada,Tiendas,2,8,2025,5,29.0,29.0,29.00010948133123
Tlaxcala,Tlaxcala,Ultrapasteurizada,Autoservicios,2,8,2025,5,35.38,35.45142857142857,35.4094436789156
Tlaxcala,Tlaxcala,Ultrapasteurizada,Tiendas,2,8,2025,5,36.0,36.0,35.96111767539545
Veracruz,Coatzacoalcos,Ultrapasteurizada,Autoservicios,2,8,2025,5,34.0,33.74428571428571,33.94896185508935
Veracruz,Coatzacoalcos,Ultrapasteurizada,Tiendas,2,8,2025,5,28.8,28.314285714285717,28.545933105822925
Veracruz,Veracruz ,Ultrapasteurizada,Autoservicios,2,8,2025,5,36.1,35.67142857142857,36.0485684042553
Veracruz,Veracruz ,Ultrapasteurizada,Tiendas,2,8,2025,5,34.0,34.86142857142857,34.69325304857974
Veracruz,Xalapa,Ultrapasteurizada,Autoservicios,2,8,2025,5,35.58,35.57999999999999,35.56402062561516
Veracruz,Xalapa,Ultrapasteurizada,Tiendas,2,8,2025,5,35.17,35.14571428571429,35.10584225476752
Yucatán,Mérida,Ultrapasteurizada,Autoservicios,2,8,2025,5,34.42,34.53142857142858,34.46037206962181
Yucatán,Mérida,Ultrapasteurizada,Tiendas,2,8,2025,5,29.6,29.599999999999998,29.623000225737997
Zacatecas,Zacatecas,Pasteurizada,Autoservicios,2,8,2025,5,26.3,26.26,26.275662650976933
Zacatecas,Zacatecas,Pasteurizada,Tiendas,2,8,2025,5,25.75,25.75,25.74721711736236
Zacatecas,Zacatecas,Ultrapasteurizada,Autoservicios,2,8,2025,5,34.47,34.47,34.492061415787475
Zacatecas,Zacatecas,Ultrapasteurizada,Tiendas,2,8,2025,5,33.5,33.5,33.64307525850821
